index;state;date;country;recovered
5720;Tasmania;2020-02-13;Australia;0.0
5721;Tianjin;2020-02-13;China;21.0
5722;Queensland;2020-02-13;Australia;0.0
5723;Tibet;2020-02-13;China;1.0
5724;Hunan;2020-02-13;China;339.0
5725;Hong Kong;2020-02-13;China;1.0
5726;no;2020-02-13;Fiji;0.0
5727;Anhui;2020-02-13;China;157.0
5728;Aruba;2020-02-13;Netherlands;0.0
5729;Australian Capital Territory;2020-02-13;Australia;0.0
5730;Beijing;2020-02-13;China;69.0
5731;Bermuda;2020-02-13;United Kingdom;0.0
5732;Bonaire, Sint Eustatius and Saba;2020-02-13;Netherlands;0.0
5733;British Virgin Islands;2020-02-13;United Kingdom;0.0
5734;Cayman Islands;2020-02-13;United Kingdom;0.0
5735;Channel Islands;2020-02-13;United Kingdom;0.0
5736;Chongqing;2020-02-13;China;128.0
5737;Curacao;2020-02-13;Netherlands;0.0
5738;Falkland Islands (Malvinas);2020-02-13;United Kingdom;0.0
5739;Hubei;2020-02-13;China;3459.0
5740;Faroe Islands;2020-02-13;Denmark;0.0
5741;French Polynesia;2020-02-13;France;0.0
5742;Fujian;2020-02-13;China;57.0
5743;Gansu;2020-02-13;China;39.0
5744;Gibraltar;2020-02-13;United Kingdom;0.0
5745;Greenland;2020-02-13;Denmark;0.0
5746;Guadeloupe;2020-02-13;France;0.0
5747;Guangdong;2020-02-13;China;314.0
5748;Guangxi;2020-02-13;China;33.0
5749;Guizhou;2020-02-13;China;27.0
5750;Hainan;2020-02-13;China;30.0
5751;Hebei;2020-02-13;China;68.0
5752;Heilongjiang;2020-02-13;China;33.0
5753;Henan;2020-02-13;China;296.0
5754;French Guiana;2020-02-13;France;0.0
5755;Turks and Caicos Islands;2020-02-13;United Kingdom;0.0
5756;Anguilla;2020-02-13;United Kingdom;0.0
5757;Western Australia;2020-02-13;Australia;0.0
5758;no;2020-02-13;Cambodia;1.0
5759;no;2020-02-13;Cameroon;0.0
5760;no;2020-02-13;Canada;1.0
5761;no;2020-02-13;Central African Republic;0.0
5762;no;2020-02-13;Chad;0.0
5763;no;2020-02-13;Chile;0.0
5764;no;2020-02-13;Colombia;0.0
5765;no;2020-02-13;Comoros;0.0
5766;no;2020-02-13;Congo (Brazzaville);0.0
5767;no;2020-02-13;Congo (Kinshasa);0.0
5768;no;2020-02-13;Costa Rica;0.0
5769;no;2020-02-13;Cote d'Ivoire;0.0
5770;no;2020-02-13;Croatia;0.0
5771;no;2020-02-13;Cabo Verde;0.0
5772;no;2020-02-13;Cuba;0.0
5773;no;2020-02-13;Czechia;0.0
5774;no;2020-02-13;Denmark;0.0
5775;no;2020-02-13;Diamond Princess;0.0
5776;no;2020-02-13;Djibouti;0.0
5777;no;2020-02-13;Dominica;0.0
5778;no;2020-02-13;Dominican Republic;0.0
5779;no;2020-02-13;Ecuador;0.0
5780;no;2020-02-13;Egypt;0.0
5781;no;2020-02-13;El Salvador;0.0
5782;no;2020-02-13;Equatorial Guinea;0.0
5783;no;2020-02-13;Eritrea;0.0
5784;no;2020-02-13;Estonia;0.0
5785;Victoria;2020-02-13;Australia;4.0
5786;no;2020-02-13;Cyprus;0.0
5787;no;2020-02-13;Burundi;0.0
5788;no;2020-02-13;Eswatini;0.0
5789;no;2020-02-13;Antigua and Barbuda;0.0
5790;Xinjiang;2020-02-13;China;6.0
5791;Yunnan;2020-02-13;China;27.0
5792;Zhejiang;2020-02-13;China;360.0
5793;no;2020-02-13;Afghanistan;0.0
5794;no;2020-02-13;Albania;0.0
